Cohort,FamilyID,ID,class,logGAV
201604,G1T1701_BR_067_GP__G1T1701_BR_037_P,G1T1701_BR_037_P,Mother,3.298823777
201604,G1T1701_BR_067_GP__G1T1701_BR_037_P,G1T1701_BR_037_P,Mother,3.298823777
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_BR_262_MP,Mother,6.0305894
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_BR_042_P,Mother,4.074069041
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_BR_318_MP,Mother,5.23293634
201604,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_001_P,Mother,3.646040919
201604,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_001_P,Mother,3.646040919
201604,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_001_P,Mother,3.646040919
