Cohort,IntFamID,FamilyID,ID,class,LogGAV
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_155_001_D5_G,Offspring,1.00E-05
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_155_001_E10_G,Offspring,1.00E-05
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_155_001_E2_G,Offspring,1.00E-05
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_155_001_F1_G,Offspring,0.95
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_155_001_G6_G,Offspring,4.28
201701,83,G1T1701_BR_401_MP__G1T1701_BR_025_P,G1T1701_155_001_B1_G,Offspring,1.94
201701,83,G1T1701_BR_401_MP__G1T1701_BR_025_P,G1T1701_155_001_E3_G,Offspring,1.73
201701,83,G1T1701_BR_401_MP__G1T1701_BR_025_P,G1T1701_155_001_G11_G,Offspring,1.00E-05
201701,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_156_001_D9_G,Offspring,0.95
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_156_001_B9_G,Offspring,0
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_156_001_C8_G,Offspring,0
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_156_001_D10_G,Offspring,0.63
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_156_001_D12_G,Offspring,0.92
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_156_001_D7_G,Offspring,4.25
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_156_001_E3_G,Offspring,1.11
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_156_001_F6_G,Offspring,1.17
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_156_001_G4_G,Offspring,0
201701,57,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_156_001_A4_G,Offspring,0
201701,57,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_156_001_C11_G,Offspring,0
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_156_001_A8_G,Offspring,0
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_156_001_B11_G,Offspring,0
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_156_001_H1_G,Offspring,0
201701,59,G1T1701_BR_064_P__G1T1701_BR_031_P,G1T1701_156_001_B5_G,Offspring,0
201604,61,G1T1701_BR_067_GP__G1T1701_BR_037_P,G1T1701_156_001_A6_G,Offspring,0
201604,61,G1T1701_BR_067_GP__G1T1701_BR_037_P,G1T1701_156_001_C6_G,Offspring,0
201604,61,G1T1701_BR_067_GP__G1T1701_BR_037_P,G1T1701_156_001_D8_G,Offspring,0
201701,62,G1T1701_BR_067_GP__G1T1701_BR_038_P,G1T1701_156_001_F10_G,Offspring,0
201701,62,G1T1701_BR_067_GP__G1T1701_BR_038_P,G1T1701_156_001_G10_G,Offspring,0.74
201701,67,G1T1701_BR_112_MP__G1T1701_BR_002_P,G1T1701_156_001_B2_G,Offspring,0
201701,67,G1T1701_BR_112_MP__G1T1701_BR_002_P,G1T1701_156_001_F2_G,Offspring,1.56
201701,70,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_156_001_E9_G,Offspring,0
201701,70,G1T1701_BR_119_MP__G1T1701_BR_324_MP,G1T1701_156_001_F3_G,Offspring,0
201701,71,G1T1701_BR_123_MP__G1T1701_BR_251_MP,G1T1701_156_001_D11_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_A1_G,Offspring,1.32
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_A12_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_A2_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_A7_G,Offspring,1.29
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_B10_G,Offspring,1.17
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_B6_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_B7_G,Offspring,0.64
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_B8_G,Offspring,1.12
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_C9_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_D4_G,Offspring,3.25
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_D6_G,Offspring,1.44
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_E11_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_F7_G,Offspring,0.97
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_G6_G,Offspring,0.87
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_G8_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_G9_G,Offspring,0.95
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_H4_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_H6_G,Offspring,0
201604,72,G1T1701_BR_131_M__G1T1701_BR_262_MP,G1T1701_156_001_H8_G,Offspring,0.84
201701,73,G1T1701_BR_134_MP__G1T1701_BR_444_MP,G1T1701_156_001_G2_G,Offspring,0
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_156_001_D5_G,Offspring,0.95
201604,74,G1T1701_BR_139_MP__G1T1701_BR_042_P,G1T1701_156_001_G1_G,Offspring,0
201701,75,G1T1701_BR_159_MP__G1T1701_BR_444_MP,G1T1701_156_001_F12_G,Offspring,0.85
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_156_001_B4_G,Offspring,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_156_001_D3_G,Offspring,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_156_001_E4_G,Offspring,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_156_001_F5_G,Offspring,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_156_001_G11_G,Offspring,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_156_001_H3_G,Offspring,0
201604,76,G1T1701_BR_166_MP__G1T1701_BR_263_MP,G1T1701_156_001_H7_G,Offspring,0
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_156_001_A3_G,Offspring,0.73
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_156_001_B1_G,Offspring,0
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_156_001_C2_G,Offspring,0
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_156_001_C7_G,Offspring,0.64
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_156_001_F1_G,Offspring,0
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_156_001_F9_G,Offspring,0
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_156_001_H10_G,Offspring,0
201602,78,G1T1701_BR_182_MP__G1T1701_BR_023_P,G1T1701_156_001_H11_G,Offspring,0
201701,79,G1T1701_BR_182_MP__G1T1701_BR_024_P,G1T1701_156_001_A10_G,Offspring,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_156_001_A11_G,Offspring,1.39
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_156_001_B12_G,Offspring,0
201604,82,G1T1701_BR_360_MP__G1T1701_BR_318_MP,G1T1701_156_001_H5_G,Offspring,0
201701,83,G1T1701_BR_401_MP__G1T1701_BR_025_P,G1T1701_156_001_D1_G,Offspring,1
201604,2,B1_004,243_01_D5G,Offspring,1.00E-05
201604,2,B1_004,243_01_D7G,Offspring,1.00E-05
201701,4,B1_008,243_01_A9G,Offspring,1.00E-05
201701,4,B1_008,243_01_B9G,Offspring,3.5
201701,4,B1_008,243_01_C5G,Offspring,3.2
201701,4,B1_008,243_01_D3G,Offspring,3.84
201701,4,B1_008,243_01_H7G,Offspring,4.8
201602,6,B1_011,243_01_E8G,Offspring,3.85
201602,6,B1_011,243_01_H3G,Offspring,6.52
201602,9,B1_019,243_01_C9G,Offspring,3.77
201602,9,B1_019,243_01_D9G,Offspring,4.7
201602,9,B1_019,243_01_H5G,Offspring,4.21
201604,13,B1_026,243_01_A6G,Offspring,6.02
201604,13,B1_026,243_01_B5G,Offspring,4.91
201604,13,B1_026,243_01_C4G,Offspring,4.23
201604,13,B1_026,243_01_E12G,Offspring,4.06
201604,13,B1_026,243_01_G5G,Offspring,5.8
201604,13,B1_026,243_01_G8G,Offspring,4.31
201604,14,B1_033,243_01_A11G,Offspring,4.67
201604,14,B1_033,243_01_A5G,Offspring,1.00E-05
201604,14,B1_033,243_01_B11G,Offspring,4.39
201604,14,B1_033,243_01_B4G,Offspring,3.81
201604,14,B1_033,243_01_C7G,Offspring,3.41
201604,14,B1_033,243_01_C8G,Offspring,1.00E-05
201604,14,B1_033,243_01_E11G,Offspring,4.53
201604,14,B1_033,243_01_F10G,Offspring,3.8
201604,14,B1_033,243_01_F7G,Offspring,1.00E-05
201604,14,B1_033,243_01_F9G,Offspring,3.53
201604,14,B1_033,243_01_G6G,Offspring,4.05
201604,16,B1_036,243_01_B10G,Offspring,4
201604,16,B1_036,243_01_B12G,Offspring,6.09
201604,16,B1_036,243_01_G9G,Offspring,7.21
201604,2,B1_004,244_01_B9G,Offspring,3.93
201604,2,B1_004,244_01_E10G,Offspring,1.00E-05
201604,2,B1_004,244_01_E7G,Offspring,3.71
201604,2,B1_004,244_01_G7G,Offspring,3.72
201604,2,B1_004,244_03_C8G,Offspring,3.45
201604,2,B1_004,244_03_C9G,Offspring,3.95
201701,4,B1_008,244_01_A10G,Offspring,1.00E-05
201701,4,B1_008,244_01_B11G,Offspring,3.32
201701,4,B1_008,244_01_G11G,Offspring,3.31
201701,4,B1_008,244_01_H7G,Offspring,7.9
201602,6,B1_011,244_01_H11G,Offspring,3.92
201602,6,B1_011,244_01_H8G,Offspring,5
201602,6,B1_011,244_03_E8G,Offspring,3.77
201602,6,B1_011,244_06_B6G,Offspring,3.92
201602,6,B1_011,244_06_D5G,Offspring,4.31
201602,6,B1_011,244_06_G4G,Offspring,5.98
201604,7,B1_015,244_01_B10G,Offspring,1.00E-05
201604,7,B1_015,244_01_C10G,Offspring,3.34
201604,7,B1_015,244_01_G9G,Offspring,1.00E-05
201604,7,B1_015,244_01_H9G,Offspring,5.12
201604,7,B1_015,244_03_B7G,Offspring,3.66
201604,7,B1_015,244_06_G6G,Offspring,3.57
201602,9,B1_019,244_01_A12G,Offspring,4.77
201602,9,B1_019,244_03_D9G,Offspring,4.92
201602,9,B1_019,244_03_H7G,Offspring,3.99
201602,9,B1_019,244_03_H8G,Offspring,4.05
201602,9,B1_019,244_06_E4G,Offspring,4.12
201604,13,B1_026,244_01_D11G,Offspring,4.05
201604,13,B1_026,244_06_C4G,Offspring,4.67
201604,14,B1_033,244_01_D12G,Offspring,1.00E-05
201604,14,B1_033,244_01_E9G,Offspring,3.5
201604,14,B1_033,244_01_G8G,Offspring,1.00E-05
201604,14,B1_033,244_03_D7G,Offspring,4.15
201604,14,B1_033,244_06_C6G,Offspring,4.15
201604,16,B1_036,244_03_A8G,Offspring,6.93
201604,16,B1_036,244_03_G8G,Offspring,6.1
201602,19,B2_003,201604BR142,Father,0
201602,19,B2_003,201604BR142,Father,0
201602,19,B2_003,201604BR142,Father,0
201602,19,B2_003,201604BR142,Father,0
201602,19,B2_003,201604BR142,Father,0
201602,19,B2_003,201604BR142,Father,0
201604,23,B2_009,201604BR231,Father,3.15
201604,23,B2_009,201604BR231,Father,3.15
201604,23,B2_009,201604BR231,Father,3.15
201604,23,B2_009,201604BR231,Father,3.15
201604,24,B2_010,201604BR231,Father,3.15
201604,24,B2_010,201604BR231,Father,3.15
201604,24,B2_010,201604BR231,Father,3.15
201604,24,B2_010,201604BR231,Father,3.15
201604,24,B2_010,201604BR231,Father,3.15
201604,24,B2_010,201604BR231,Father,3.15
201604,24,B2_010,201604BR231,Father,3.15
201604,24,B2_010,201604BR231,Father,3.15
201604,24,B2_010,201604BR231,Father,3.15
201604,24,B2_010,201604BR231,Father,3.15
201604,24,B2_010,201604BR231,Father,3.15
201604,24,B2_010,201604BR231,Father,3.15
201604,24,B2_010,201604BR231,Father,3.15
201602,26,B2_013,201604BR323,Father,5.47
201602,26,B2_013,201604BR323,Father,5.47
201602,26,B2_013,201604BR323,Father,5.47
201602,26,B2_013,201604BR323,Father,5.47
201602,26,B2_013,201604BR323,Father,5.47
201602,26,B2_013,201604BR323,Father,5.47
201602,26,B2_013,201604BR323,Father,5.47
201602,26,B2_013,201604BR323,Father,5.47
201701,27,B2_014,201604BR326,Father,4.07
201701,27,B2_014,201604BR326,Father,4.07
201701,27,B2_014,201604BR326,Father,4.07
201701,27,B2_014,201604BR326,Father,4.07
201701,27,B2_014,201604BR326,Father,4.07
201701,27,B2_014,201604BR326,Father,4.07
201701,27,B2_014,201604BR326,Father,4.07
201701,27,B2_014,201604BR326,Father,4.07
201701,27,B2_014,201604BR326,Father,4.07
201701,27,B2_014,201604BR326,Father,4.07
201701,27,B2_014,201604BR326,Father,4.07
201701,27,B2_014,201604BR326,Father,4.07
201701,27,B2_014,201604BR326,Father,4.07
201701,28,B2_015,201604BR336,Father,5.39
201701,28,B2_015,201604BR336,Father,5.39
201701,28,B2_015,201604BR336,Father,5.39
201701,30,B2_017,201604BR365,Father,3.55
201701,30,B2_017,201604BR365,Father,3.55
201701,30,B2_017,201604BR365,Father,3.55
201701,30,B2_017,201604BR365,Father,3.55
201701,30,B2_017,201604BR365,Father,3.55
201701,30,B2_017,201604BR365,Father,3.55
201602,19,B2_003,201604BR142,Father,0
201602,19,B2_003,201604BR142,Father,0
201602,19,B2_003,201604BR142,Father,0
201602,19,B2_003,201604BR142,Father,0
201602,19,B2_003,201604BR142,Father,0
201602,19,B2_003,201604BR142,Father,0
201602,19,B2_003,201604BR142,Father,0
201604,23,B2_009,201604BR231,Father,3.15
201604,24,B2_010,201604BR231,Father,3.15
201604,24,B2_010,201604BR231,Father,3.15
201604,24,B2_010,201604BR231,Father,3.15
201604,24,B2_010,201604BR231,Father,3.15
201604,24,B2_010,201604BR231,Father,3.15
201604,24,B2_010,201604BR231,Father,3.15
201604,24,B2_010,201604BR231,Father,3.15
201604,24,B2_010,201604BR231,Father,3.15
201602,26,B2_013,201604BR323,Father,5.47
201602,26,B2_013,201604BR323,Father,5.47
201602,26,B2_013,201604BR323,Father,5.47
201602,26,B2_013,201604BR323,Father,5.47
201602,26,B2_013,201604BR323,Father,5.47
201602,26,B2_013,201604BR323,Father,5.47
201602,26,B2_013,201604BR323,Father,5.47
201602,26,B2_013,201604BR323,Father,5.47
201602,26,B2_013,201604BR323,Father,5.47
201701,27,B2_014,201604BR326,Father,4.07
201701,27,B2_014,201604BR326,Father,4.07
201701,27,B2_014,201604BR326,Father,4.07
201701,27,B2_014,201604BR326,Father,4.07
201701,27,B2_014,201604BR326,Father,4.07
201701,27,B2_014,201604BR326,Father,4.07
201701,27,B2_014,201604BR326,Father,4.07
201701,27,B2_014,201604BR326,Father,4.07
201701,27,B2_014,201604BR326,Father,4.07
201701,27,B2_014,201604BR326,Father,4.07
201701,27,B2_014,201604BR326,Father,4.07
201701,27,B2_014,201604BR326,Father,4.07
201701,27,B2_014,201604BR326,Father,4.07
201701,28,B2_015,201604BR336,Father,5.39
201701,28,B2_015,201604BR336,Father,5.39
201701,28,B2_015,201604BR336,Father,5.39
201701,28,B2_015,201604BR336,Father,5.39
201701,28,B2_015,201604BR336,Father,5.39
201701,28,B2_015,201604BR336,Father,5.39
201701,28,B2_015,201604BR336,Father,5.39
201701,28,B2_015,201604BR336,Father,5.39
201701,28,B2_015,201604BR336,Father,5.39
201701,28,B2_015,201604BR336,Father,5.39
201701,30,B2_017,201604BR365,Father,3.55
201701,30,B2_017,201604BR365,Father,3.55
201701,30,B2_017,201604BR365,Father,3.55
201701,30,B2_017,201604BR365,Father,3.55
201701,30,B2_017,201604BR365,Father,3.55
201602,42,B3_011,201602BR087,Father,1.82
201602,42,B3_011,201602BR087,Father,1.82
201602,42,B3_011,201602BR087,Father,1.82
201602,42,B3_011,201602BR087,Father,1.82
201602,42,B3_011,201602BR087,Father,1.82
201602,42,B3_011,201602BR087,Father,1.82
201602,42,B3_011,201602BR087,Father,1.82
201701,43,B3_012,201602BR088,Father,2.31
201701,43,B3_012,201602BR088,Father,2.31
201701,47,B3_016,201602BR096,Father,1.7
201701,47,B3_016,201602BR096,Father,1.7
201701,47,B3_016,201602BR096,Father,1.7
201701,47,B3_016,201602BR096,Father,1.7
201701,47,B3_016,201602BR096,Father,1.7
201701,47,B3_016,201602BR096,Father,1.7
201602,42,B3_011,201602BR087,Father,1.82
201602,42,B3_011,201602BR087,Father,1.82
201602,42,B3_011,201602BR087,Father,1.82
201602,42,B3_011,201602BR087,Father,1.82
201602,42,B3_011,201602BR087,Father,1.82
201602,42,B3_011,201602BR087,Father,1.82
201602,42,B3_011,201602BR087,Father,1.82
201602,42,B3_011,201602BR087,Father,1.82
201602,42,B3_011,201602BR087,Father,1.82
201602,42,B3_011,201602BR087,Father,1.82
201602,42,B3_011,201602BR087,Father,1.82
201602,42,B3_011,201602BR087,Father,1.82
201602,42,B3_011,201602BR087,Father,1.82
201602,42,B3_011,201602BR087,Father,1.82
201602,42,B3_011,201602BR087,Father,1.82
201602,42,B3_011,201602BR087,Father,1.82
201602,42,B3_011,201602BR087,Father,1.82
201602,42,B3_011,201602BR087,Father,1.82
201602,42,B3_011,201602BR087,Father,1.82
201602,42,B3_011,201602BR087,Father,1.82
201602,42,B3_011,201602BR087,Father,1.82
201602,42,B3_011,201602BR087,Father,1.82
201602,42,B3_011,201602BR087,Father,1.82
201602,42,B3_011,201602BR087,Father,1.82
201701,43,B3_012,201602BR088,Father,2.31
201701,43,B3_012,201602BR088,Father,2.31
201701,43,B3_012,201602BR088,Father,2.31
201701,47,B3_016,201602BR096,Father,1.7
201701,47,B3_016,201602BR096,Father,1.7
201701,47,B3_016,201602BR096,Father,1.7
201701,47,B3_016,201602BR096,Father,1.7
201701,47,B3_016,201602BR096,Father,1.7
201701,47,B3_016,201602BR096,Father,1.7
201701,47,B3_016,201602BR096,Father,1.7
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_048_P,Father,5.159905694
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_048_P,Father,5.159905694
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_048_P,Father,5.159905694
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_048_P,Father,5.159905694
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_048_P,Father,5.159905694
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_048_P,Father,5.159905694
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_048_P,Father,5.159905694
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_048_P,Father,5.159905694
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_048_P,Father,5.159905694
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_048_P,Father,5.159905694
201604,53,G1T1701_BR_048_P__G1T1701_BR_001_P,G1T1701_BR_048_P,Father,5.159905694
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201602,54,G1T1701_BR_048_P__G1T1701_BR_002_P,G1T1701_BR_048_P,Father,5.159905694
201701,55,G1T1701_BR_049_GP__G1T1701_BR_001_P,G1T1701_BR_049_GP,Father,0
201701,55,G1T1701_BR_049_GP__G1T1701_BR_001_P,G1T1701_BR_049_GP,Father,0
201701,55,G1T1701_BR_049_GP__G1T1701_BR_001_P,G1T1701_BR_049_GP,Father,0
201701,55,G1T1701_BR_049_GP__G1T1701_BR_001_P,G1T1701_BR_049_GP,Father,0
201701,55,G1T1701_BR_049_GP__G1T1701_BR_001_P,G1T1701_BR_049_GP,Father,0
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
201602,56,G1T1701_BR_049_GP__G1T1701_BR_003_P,G1T1701_BR_049_GP,Father,0
201701,57,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_053_GP,Father,4.779677074
201701,57,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_053_GP,Father,4.779677074
201701,57,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_053_GP,Father,4.779677074
201701,57,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_053_GP,Father,4.779677074
201701,57,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_053_GP,Father,4.779677074
201701,57,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_053_GP,Father,4.779677074
201701,57,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_053_GP,Father,4.779677074
201701,57,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_053_GP,Father,4.779677074
201701,57,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_053_GP,Father,4.779677074
201701,57,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_053_GP,Father,4.779677074
201701,57,G1T1701_BR_053_GP__G1T1701_BR_005_P,G1T1701_BR_053_GP,Father,4.779677074
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201604,58,G1T1701_BR_053_GP__G1T1701_BR_006_P,G1T1701_BR_053_GP,Father,4.779677074
201701,59,G1T1701_BR_064_P__G1T1701_BR_031_P,G1T1701_BR_064_P,Father,3.504053015
201701,59,G1T1701_BR_064_P__G1T1701_BR_031_P,G1T1701_BR_064_P,Father,3.504053015
201701,59,G1T1701_BR_064_P__G1T1701_BR_031_P,G1T1701_BR_064_P,Father,3.504053015
201701,59,G1T1701_BR_064_P__G1T1701_BR_031_P,G1T1701_BR_064_P,Father,3.504053015
201701,60,G1T1701_BR_064_P__G1T1701_BR_033_P,G1T1701_BR_064_P,Father,3.504053015
201701,60,G1T1701_BR_064_P__G1T1701_BR_033_P,G1T1701_BR_064_P,Father,3.504053015
201701,60,G1T1701_BR_064_P__G1T1701_BR_033_P,G1T1701_BR_064_P,Father,3.504053015
