Cohort,Code,Age,Class,Animal ID,OffspringlgGAV,FamID,,Family ID,IntFamID,offspring count,pond count,larval count,Father ld,Mother ld,Mean Parent Load,Offspringmeanld,Maxld,Minld,Family ID
201604,244,pond,Offspring,244_16_H4G,NA,B1_026,,,,,,,,,,,,,
201604,244,pond,Offspring,244_16_H8G,NA,B1_026,,,,,,,,,,,,,
201604,244,pond,Offspring,244_170P,NA,B1_026,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_02_B6,NA,B1_026,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_02_C6,NA,B1_026,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_02_H11,NA,B1_026,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_02_H4,NA,B1_026,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_026,NA,B1_026,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_03_A9,NA,B1_026,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_03_G2,NA,B1_026,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_03_G5,NA,B1_026,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_03_H2,NA,B1_026,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_031,NA,B1_026,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_039,NA,B1_026,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_04_G3,NA,B1_026,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_040,NA,B1_026,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_05_A10,NA,B1_026,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_05_A10,NA,B1_026,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_05_C6,NA,B1_026,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_05_E4,NA,B1_026,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_06_A4,NA,B1_026,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_06_B1,NA,B1_026,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_009,NA,B1_026,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_02_D10,NA,B1_026,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_02_F5,NA,B1_026,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_024,NA,B1_026,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_025,NA,B1_026,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_03_A6,NA,B1_026,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_03_C4,NA,B1_026,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_03_C6,NA,B1_026,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_03_D1,NA,B1_026,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_03_D2,NA,B1_026,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_03_D3,NA,B1_026,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_03_D8,NA,B1_026,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_03_E1,NA,B1_026,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_03_H5,NA,B1_026,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_039,NA,B1_026,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_04_D3,NA,B1_026,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_04_G2,NA,B1_026,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_04_H2,NA,B1_026,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_05_A6,NA,B1_026,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_05_A8,NA,B1_026,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_05_B5,NA,B1_026,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_05_C11,NA,B1_026,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_05_D12,NA,B1_026,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_05_G5,NA,B1_026,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_057,NA,B1_026,,,,,,,,,,,,,
201604,243,pond,Offspring,243_084P,NA,B1_027,,,,,,,,,,,,,
201604,243,pond,Offspring,243_09_D4G,NA,B1_027,,,,,,,,,,,,,
201604,243,pond,Offspring,243_15_A1G,NA,B1_027,,,,,,,,,,,,,
201604,243,pond,Offspring,243_15_B10G,NA,B1_027,,,,,,,,,,,,,
201604,244,pond,Offspring,244_06_D7G,NA,B1_027,,,,,,,,,,,,,
201604,244,pond,Offspring,244_121P,NA,B1_027,,,,,,,,,,,,,
201604,244,pond,Offspring,244_14_G8G,NA,B1_027,,,,,,,,,,,,,
201604,244,pond,Offspring,244_154P,NA,B1_027,,,,,,,,,,,,,
201604,244,pond,Offspring,244_16_A8G,NA,B1_027,,,,,,,,,,,,,
201604,244,pond,Offspring,244_167P,NA,B1_027,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_02_B3,NA,B1_027,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_02_D4,NA,B1_027,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_04_F5,NA,B1_027,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_06_E9,NA,B1_027,,,,,,,,,,,,,
201604,135,pond,Offspring,135_02_A10G,NA,B2_012,,,,,,,,,,,,,
201604,135,pond,Offspring,135_03_G3G,NA,B2_012,,,,,,,,,,,,,
201604,135,pond,Offspring,135_05_B4G,NA,B2_012,,,,,,,,,,,,,
201604,A4,larval,Offspring,A4_Plate4_A10G,NA,B2_012,,,,,,,,,,,,,
201604,A4,larval,Offspring,A4_Plate4_A9G,NA,B2_012,,,,,,,,,,,,,
201604,A4,larval,Offspring,A4_Plate4_C7G,NA,B2_012,,,,,,,,,,,,,
201604,A4,larval,Offspring,A4_Plate4_C9G,NA,B2_012,,,,,,,,,,,,,
201604,A4,larval,Offspring,A4_Plate4_F10G,NA,B2_012,,,,,,,,,,,,,
201604,A4,larval,Offspring,A4_Plate4_F11G,NA,B2_012,,,,,,,,,,,,,
201604,A4,larval,Offspring,A4_Plate4_F5G,NA,B2_012,,,,,,,,,,,,,
201604,A4,larval,Offspring,A4_Plate4_G9G,NA,B2_012,,,,,,,,,,,,,
201604,A4,larval,Offspring,A4_Plate4_H9G,NA,B2_012,,,,,,,,,,,,,
201604,135,pond,Offspring,135_02_A3G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_02_B10G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_02_B8G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_02_D2G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_02_D3G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_02_D7G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_02_F6G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_02_F8G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_02_F9G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_02_G10G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_02_H9G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_03_A12G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_03_B12G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_03_C11G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_03_C3G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_03_C4G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_03_C6G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_03_C9G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_03_D11G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_03_E11G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_03_E5G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_03_E6G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_03_F11G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_03_F8G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_03_G2G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_03_G8G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_03_H3G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_04_A2G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_04_A6G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_04_A7G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_04_B12G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_04_B2G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_04_D11G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_04_D5G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_04_D6G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_05_A6G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_05_A8G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_05_A9G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_05_C11G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_05_C3G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_05_C9G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_05_D4G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_05_E10G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_05_H11G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_05_H2G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_05_H5G,NA,B2_013,,,,,,,,,,,,,
201604,135,pond,Offspring,135_05_H8G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_02_A1G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_02_A9G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_02_C10G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_02_F1G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_02_F3G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_02_F4G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_02_G10G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_02_H10G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_03_A11G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_03_A1G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_03_A3G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_03_A8G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_03_A9G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_03_B1G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_03_C10G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_03_C7G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_03_D10G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_03_D12G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_03_D1G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_03_E12G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_03_E9G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_03_F12G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_03_F3G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_03_F8G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_03_G3G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_03_G5G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_03_H2G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_05_B4G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_05_C2G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_05_D2G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_05_D8G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_05_F11G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_07_A2G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_07_A9G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_07_B5G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_07_C11G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_07_C5G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_07_D1G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_07_D2G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_07_E8G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_07_F9G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_07_G2G,NA,B2_013,,,,,,,,,,,,,
201604,136,pond,Offspring,136_07_H4G,NA,B2_013,,,,,,,,,,,,,
201604,A4,larval,Offspring,2016_04_A4_003,NA,B2_013,,,,,,,,,,,,,
201604,A4,larval,Offspring,2016_04_A4_005,NA,B2_013,,,,,,,,,,,,,
201604,A4,larval,Offspring,2016_04_A4_015,NA,B2_013,,,,,,,,,,,,,
201604,A4,larval,Offspring,2016_04_A4_064,NA,B2_013,,,,,,,,,,,,,
201604,A4,larval,Offspring,2016_04_A4_067,NA,B2_013,,,,,,,,,,,,,
201604,A4,larval,Offspring,2016_04_A4_075,NA,B2_013,,,,,,,,,,,,,
201604,A4,larval,Offspring,2016_04_A4_077,NA,B2_013,,,,,,,,,,,,,
201604,A4,larval,Offspring,2016_04_A4_085,NA,B2_013,,,,,,,,,,,,,
201604,A4,larval,Offspring,2016_04_A4_086,NA,B2_013,,,,,,,,,,,,,
201604,A4,larval,Offspring,A4_Plate1_C7G,NA,B2_013,,,,,,,,,,,,,
201604,A4,larval,Offspring,A4_Plate1_D3G,NA,B2_013,,,,,,,,,,,,,
201604,A4,larval,Offspring,A4_Plate1_D6G,NA,B2_013,,,,,,,,,,,,,
201604,A4,larval,Offspring,A4_Plate1_E3G,NA,B2_013,,,,,,,,,,,,,
201604,A4,larval,Offspring,A4_Plate1_G1G,NA,B2_013,,,,,,,,,,,,,
201604,A4,larval,Offspring,A4_Plate2_A6G,NA,B2_013,,,,,,,,,,,,,
201604,A4,larval,Offspring,A4_Plate2_B6G,NA,B2_013,,,,,,,,,,,,,
201604,A4,larval,Offspring,A4_Plate2_C10G,NA,B2_013,,,,,,,,,,,,,
201604,A4,larval,Offspring,A4_Plate2_D5G,NA,B2_013,,,,,,,,,,,,,
201604,A4,larval,Offspring,A4_Plate2_F2G,NA,B2_013,,,,,,,,,,,,,
201604,A4,larval,Offspring,A4_Plate3_B12G,NA,B2_013,,,,,,,,,,,,,
201604,A4,larval,Offspring,A4_Plate3_C1G,NA,B2_013,,,,,,,,,,,,,
201604,A4,larval,Offspring,A4_Plate3_C2G,NA,B2_013,,,,,,,,,,,,,
201604,A4,larval,Offspring,A4_Plate3_D8G,NA,B2_013,,,,,,,,,,,,,
201604,A4,larval,Offspring,A4_Plate3_E6G,NA,B2_013,,,,,,,,,,,,,
201604,A4,larval,Offspring,A4_Plate3_F3G,NA,B2_013,,,,,,,,,,,,,
201604,A4,larval,Offspring,A4_Plate3_F8G,NA,B2_013,,,,,,,,,,,,,
201604,A4,larval,Offspring,A4_Plate4_A8G,NA,B2_013,,,,,,,,,,,,,
201604,A4,larval,Offspring,A4_Plate4_C12G,NA,B2_013,,,,,,,,,,,,,
201604,A4,larval,Offspring,A4_Plate4_D9G,NA,B2_013,,,,,,,,,,,,,
201604,A4,larval,Offspring,A4_Plate4_E4G,NA,B2_013,,,,,,,,,,,,,
201604,A4,larval,Offspring,A4_Plate4_G1G,NA,B2_013,,,,,,,,,,,,,
201604,A4,larval,Offspring,A4_Plate4_G8G,NA,B2_013,,,,,,,,,,,,,
201604,A5,larval,Offspring,2016_04_A5_019,NA,B2_013,,,,,,,,,,,,,
201604,A5,larval,Offspring,2016_04_A5_051,NA,B2_013,,,,,,,,,,,,,
201604,A5,larval,Offspring,2016_04_A5_054,NA,B2_013,,,,,,,,,,,,,
201604,A5,larval,Offspring,2016_04_A5_058,NA,B2_013,,,,,,,,,,,,,
201604,A5,larval,Offspring,2016_04_A5_066,NA,B2_013,,,,,,,,,,,,,
201604,A5,larval,Offspring,2016_04_A5_077,NA,B2_013,,,,,,,,,,,,,
201604,A5,larval,Offspring,2016_04_A5_083,NA,B2_013,,,,,,,,,,,,,
201604,A5,larval,Offspring,2016_04_A5_090,NA,B2_013,,,,,,,,,,,,,
201604,A5,larval,Offspring,2016_04_A5_091,NA,B2_013,,,,,,,,,,,,,
201604,A5,larval,Offspring,A5_Plate1_A11G,NA,B2_013,,,,,,,,,,,,,
201604,A5,larval,Offspring,A5_Plate1_B4G,NA,B2_013,,,,,,,,,,,,,
201604,A5,larval,Offspring,A5_Plate1_D2G,NA,B2_013,,,,,,,,,,,,,
201604,A5,larval,Offspring,A5_Plate1_E3G,NA,B2_013,,,,,,,,,,,,,
201604,A5,larval,Offspring,A5_Plate1_H6G,NA,B2_013,,,,,,,,,,,,,
201604,A5,larval,Offspring,A5_Plate2_B6G,NA,B2_013,,,,,,,,,,,,,
201604,A5,larval,Offspring,A5_Plate2_B7G,NA,B2_013,,,,,,,,,,,,,
201604,A5,larval,Offspring,A5_Plate2_B9G,NA,B2_013,,,,,,,,,,,,,
201604,A5,larval,Offspring,A5_Plate2_C1G,NA,B2_013,,,,,,,,,,,,,
201604,243,pond,Offspring,243_068P,NA,B1_030,,,,,,,,,,,,,
201604,243,pond,Offspring,243_071P,NA,B1_030,,,,,,,,,,,,,
201604,243,pond,Offspring,243_09_E1G,NA,B1_030,,,,,,,,,,,,,
201604,243,pond,Offspring,243_11_C9G,NA,B1_030,,,,,,,,,,,,,
201604,244,pond,Offspring,244_116P,NA,B1_030,,,,,,,,,,,,,
201604,244,pond,Offspring,244_13_B7G,NA,B1_030,,,,,,,,,,,,,
201604,244,pond,Offspring,244_16_C1G,NA,B1_030,,,,,,,,,,,,,
201604,244,pond,Offspring,244_16_C5G,NA,B1_030,,,,,,,,,,,,,
201604,244,pond,Offspring,244_161P,NA,B1_030,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_03_H4,NA,B1_030,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_02_B11,NA,B1_030,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_02_C10,NA,B1_030,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_02_C7,NA,B1_030,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_02_C9,NA,B1_030,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_02_D11,NA,B1_030,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_02_E4,NA,B1_030,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_02_E7,NA,B1_030,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_03_C12,NA,B1_030,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_03_D5,NA,B1_030,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_03_E3,NA,B1_030,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_03_F6,NA,B1_030,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_03_G6,NA,B1_030,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_04_F1,NA,B1_030,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_065,NA,B1_030,,,,,,,,,,,,,
201604,243,pond,Offspring,243_044P,NA,B1_033,,,,,,,,,,,,,
201604,243,pond,Offspring,243_045P,NA,B1_033,,,,,,,,,,,,,
201604,243,pond,Offspring,243_048P,NA,B1_033,,,,,,,,,,,,,
201604,243,pond,Offspring,243_056P,NA,B1_033,,,,,,,,,,,,,
201604,243,pond,Offspring,243_059P,NA,B1_033,,,,,,,,,,,,,
201604,243,pond,Offspring,243_070P,NA,B1_033,,,,,,,,,,,,,
201604,243,pond,Offspring,243_09_A5G,NA,B1_033,,,,,,,,,,,,,
201604,243,pond,Offspring,243_09_B11G,NA,B1_033,,,,,,,,,,,,,
201604,243,pond,Offspring,243_09_C5G,NA,B1_033,,,,,,,,,,,,,
201604,243,pond,Offspring,243_09_D1G,NA,B1_033,,,,,,,,,,,,,
201604,243,pond,Offspring,243_09_D9G,NA,B1_033,,,,,,,,,,,,,
201604,243,pond,Offspring,243_09_E4G,NA,B1_033,,,,,,,,,,,,,
201604,243,pond,Offspring,243_09_H10G,NA,B1_033,,,,,,,,,,,,,
201604,243,pond,Offspring,243_09_H11G,NA,B1_033,,,,,,,,,,,,,
201604,243,pond,Offspring,243_09_H8G,NA,B1_033,,,,,,,,,,,,,
201604,243,pond,Offspring,243_11_A7G,NA,B1_033,,,,,,,,,,,,,
201604,243,pond,Offspring,243_11_F11G,NA,B1_033,,,,,,,,,,,,,
201604,243,pond,Offspring,243_13_B8G,NA,B1_033,,,,,,,,,,,,,
201604,243,pond,Offspring,243_15_E11G,NA,B1_033,,,,,,,,,,,,,
201604,243,pond,Offspring,243_15_F9G,NA,B1_033,,,,,,,,,,,,,
201604,243,pond,Offspring,243_15_G2G,NA,B1_033,,,,,,,,,,,,,
201604,243,pond,Offspring,243_16_B9G,NA,B1_033,,,,,,,,,,,,,
201604,244,pond,Offspring,244_06_F9G,NA,B1_033,,,,,,,,,,,,,
201604,244,pond,Offspring,244_09_C9G,NA,B1_033,,,,,,,,,,,,,
201604,244,pond,Offspring,244_09_H8G,NA,B1_033,,,,,,,,,,,,,
201604,244,pond,Offspring,244_13_A10G,NA,B1_033,,,,,,,,,,,,,
201604,244,pond,Offspring,244_13_F12G,NA,B1_033,,,,,,,,,,,,,
201604,244,pond,Offspring,244_137P,NA,B1_033,,,,,,,,,,,,,
201604,244,pond,Offspring,244_14_C4G,NA,B1_033,,,,,,,,,,,,,
201604,244,pond,Offspring,244_14_D7G,NA,B1_033,,,,,,,,,,,,,
201604,244,pond,Offspring,244_14_D8G,NA,B1_033,,,,,,,,,,,,,
201604,244,pond,Offspring,244_14_E3G,NA,B1_033,,,,,,,,,,,,,
201604,244,pond,Offspring,244_147P,NA,B1_033,,,,,,,,,,,,,
201604,244,pond,Offspring,244_16_A1G,NA,B1_033,,,,,,,,,,,,,
201604,244,pond,Offspring,244_16_A7G,NA,B1_033,,,,,,,,,,,,,
201604,244,pond,Offspring,244_16_B5G,NA,B1_033,,,,,,,,,,,,,
201604,244,pond,Offspring,244_16_D6G,NA,B1_033,,,,,,,,,,,,,
201604,244,pond,Offspring,244_16_E11G,NA,B1_033,,,,,,,,,,,,,
201604,244,pond,Offspring,244_16_E3G,NA,B1_033,,,,,,,,,,,,,
201604,244,pond,Offspring,244_16_G8G,NA,B1_033,,,,,,,,,,,,,
201604,244,pond,Offspring,244_160P,NA,B1_033,,,,,,,,,,,,,
201604,244,pond,Offspring,244_176P,NA,B1_033,,,,,,,,,,,,,
201604,244,pond,Offspring,244_182P,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_014,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_02_D8,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_02_F2,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_02_G7,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_02_H2,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_03_A12,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_03_A8,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_03_C7,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_03_E1,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_03_F3,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_03_G3,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_04_B1,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_04_C4,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_04_F10,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_04_F7,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_04_F9,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_04_H2,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_04_H5,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_044,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_045,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_05_E1,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_05_E10,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_05_E3,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_05_F12,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_05_H11,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_06_A5,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_06_A9,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_06_B10,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_06_B7,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_06_B8,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_06_C4,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_06_D12,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_06_E7,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_06_F10,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_06_F4,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_06_G11,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_063,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_073,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_074,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_077,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_080,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_084,NA,B1_033,,,,,,,,,,,,,
201604,C8,larval,Offspring,C8_093,NA,B1_033,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_011,NA,B1_033,,,,,,,,,,,,,
201604,C9,larval,Offspring,C9_013,NA,B1_033,,,,,,,,,,,,,
