Cohort,OffspringID,Offspringlggav,Code,Type,FatherID,Fatherlggav,MotherID,Motherlggav,FamilyID,gavscreenlist,FamilyID,Offspring count,Pond count,Larval count
201604,RA4_156,NA,A4,larval,201604BR231,3.15,201604BR074,4.09,B2_009,n,,,,
201604,RA4_157,NA,A4,larval,201604BR277,3.38,201604BR003,3.03,B2_011,n,,,,
201604,RA4_158,NA,A4,larval,201604BR231,3.15,201604BR094,3.71,B2_010,n,,,,
201604,RA4_162,NA,A4,larval,201604BR133,3.9,201604BR062,3.06,B2_002,n,,,,
201604,RA4_163,NA,A4,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA4_167,NA,A4,larval,201604BR261,NA,201604BR119,4,B2_021,n,,,,
201604,RA4_168,NA,A4,larval,201604BR261,NA,201604BR119,4,B2_021,n,,,,
201604,RA4_170,NA,A4,larval,201604BR142,0,201604BR049,0,B2_003,n,,,,
201604,RA4_171,NA,A4,larval,201604BR133,3.9,201604BR062,3.06,B2_002,n,,,,
201604,RA4_172,NA,A4,larval,201604BR326,4.07,201604BR520,4.15,B2_014,n,,,,
201604,RA4_173,NA,A4,larval,201604BR326,4.07,201604BR520,4.15,B2_014,n,,,,
201604,RA4_174,NA,A4,larval,201604BR231,3.15,201604BR094,3.71,B2_010,n,,,,
201604,RA4_175,NA,A4,larval,201604BR223,NA,201604BR102,0,B2_007,n,,,,
201604,RA4_177,NA,A4,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA4_178,NA,A4,larval,201604BR142,0,201604BR049,0,B2_003,n,,,,
201604,RA4_179,NA,A4,larval,201604BR247,3.16,201604BR474,NA,B2_019,n,,,,
201604,RA4_180,NA,A4,larval,201604BR277,3.38,201604BR003,3.03,B2_011,n,,,,
201604,RA4_181,NA,A4,larval,201604BR142,0,201604BR049,0,B2_003,n,,,,
201604,RA4_183,NA,A4,larval,201604BR326,4.07,201604BR520,4.15,B2_014,n,,,,
201604,RA4_185,NA,A4,larval,201604BR336,5.39,201604BR099,3.51,B2_015,n,,,,
201604,RA4_187,NA,A4,larval,201604BR223,NA,201604BR102,0,B2_007,n,,,,
201604,RA4_189,NA,A4,larval,201604BR231,3.15,201604BR094,3.71,B2_010,n,,,,
201604,RA4_190,NA,A4,larval,201604BR223,NA,201604BR102,0,B2_007,n,,,,
201604,RA4_191,NA,A4,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA4_194,NA,A4,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA4_195,NA,A4,larval,201604BR231,3.15,201604BR094,3.71,B2_010,n,,,,
201604,RA4_196,NA,A4,larval,201604BR142,0,201604BR049,0,B2_003,n,,,,
201604,RA4_198,NA,A4,larval,201604BR231,3.15,201604BR094,3.71,B2_010,n,,,,
201604,RA4_199,NA,A4,larval,201604BR231,3.15,201604BR094,3.71,B2_010,n,,,,
201604,RA4_200,NA,A4,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA4_201,NA,A4,larval,201604BR277,3.38,201604BR003,3.03,B2_011,n,,,,
201604,RA4_202,NA,A4,larval,201604BR323,5.47,201604BR429,0,B2_013,n,,,,
201604,RA4_203,NA,A4,larval,201604BR142,0,201604BR049,0,B2_003,n,,,,
201604,RA4_204,NA,A4,larval,201604BR261,NA,201604BR119,4,B2_021,n,,,,
201604,RA4_205,NA,A4,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA4_206,NA,A4,larval,201604BR223,NA,201604BR102,0,B2_007,n,,,,
201604,RA4_208,NA,A4,larval,201604BR326,4.07,201604BR520,4.15,B2_014,n,,,,
201604,RA4_210,NA,A4,larval,201604BR336,5.39,201604BR099,3.51,B2_015,n,,,,
201604,RA4_211,NA,A4,larval,201604BR223,NA,201604BR102,0,B2_007,n,,,,
201604,RA4_212,NA,A4,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA4_213,NA,A4,larval,201604BR223,NA,201604BR102,0,B2_007,n,,,,
201604,RA4_214,NA,A4,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA4_215,NA,A4,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA4_216,NA,A4,larval,201604BR189,3.85,201604BR085,3.97,B2_005,n,,,,
201604,RA4_217,NA,A4,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA4_218,NA,A4,larval,201604BR223,NA,201604BR102,0,B2_007,n,,,,
201604,RA4_220,NA,A4,larval,201604BR231,3.15,201604BR094,3.71,B2_010,n,,,,
201604,RA4_222,NA,A4,larval,201604BR142,0,201604BR049,0,B2_003,n,,,,
201604,RA4_223,NA,A4,larval,201604BR223,NA,201604BR102,0,B2_007,n,,,,
201604,RA4_224,NA,A4,larval,201604BR323,5.47,201604BR429,0,B2_013,n,,,,
201604,RA4_225,NA,A4,larval,201604BR231,3.15,201604BR074,4.09,B2_009,n,,,,
201604,RA4_226,NA,A4,larval,201604BR142,0,201604BR049,0,B2_003,n,,,,
201604,RA4_227,NA,A4,larval,201604BR142,0,201604BR049,0,B2_003,n,,,,
201604,RA4_229,NA,A4,larval,201604BR323,5.47,201604BR429,0,B2_013,n,,,,
201604,RA4_230,NA,A4,larval,201604BR323,5.47,201604BR429,0,B2_013,n,,,,
201604,RA4_232,NA,A4,larval,201604BR231,3.15,201604BR094,3.71,B2_010,n,,,,
201604,RA4_234,NA,A4,larval,201604BR142,0,201604BR049,0,B2_003,n,,,,
201604,RA4_235,NA,A4,larval,201604BR231,3.15,201604BR074,4.09,B2_009,n,,,,
201604,RA4_237,NA,A4,larval,201604BR231,3.15,201604BR094,3.71,B2_010,n,,,,
201604,RA4_238,NA,A4,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA4_239,NA,A4,larval,201604BR142,0,201604BR049,0,B2_003,n,,,,
201604,RA4_242,NA,A4,larval,201604BR223,NA,201604BR102,0,B2_007,n,,,,
201604,RA4_243,NA,A4,larval,201604BR277,3.38,201604BR003,3.03,B2_011,n,,,,
201604,RA4_245,NA,A4,larval,201604BR142,0,201604BR049,0,B2_003,n,,,,
201604,RA4_246,NA,A4,larval,201604BR326,4.07,201604BR520,4.15,B2_014,n,,,,
201604,RA4_247,NA,A4,larval,201604BR326,4.07,201604BR520,4.15,B2_014,n,,,,
201604,RA4_248,NA,A4,larval,201604BR336,5.39,201604BR099,3.51,B2_015,n,,,,
201604,RA4_250,NA,A4,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA4_251,NA,A4,larval,201604BR336,5.39,201604BR099,3.51,B2_015,n,,,,
201604,RA4_252,NA,A4,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA4_255,NA,A4,larval,201604BR231,3.15,201604BR094,3.71,B2_010,n,,,,
201604,RA4_257,NA,A4,larval,201604BR231,3.15,201604BR074,4.09,B2_009,n,,,,
201604,RA4_261,NA,A4,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA4_263,NA,A4,larval,201604BR323,5.47,201604BR429,0,B2_013,n,,,,
201604,RA4_264,NA,A4,larval,201604BR142,0,201604BR049,0,B2_003,n,,,,
201604,RA4_265,NA,A4,larval,201604BR231,3.15,201604BR094,3.71,B2_010,n,,,,
201604,RA4_266,NA,A4,larval,201604BR261,NA,201604BR119,4,B2_021,n,,,,
201604,RA4_267,NA,A4,larval,201604BR231,3.15,201604BR094,3.71,B2_010,n,,,,
201604,RA4_268,NA,A4,larval,201604BR142,0,201604BR049,0,B2_003,n,,,,
201604,RA4_270,NA,A4,larval,201604BR376,3.34,201604BR457,2.28,B2_018,n,,,,
201604,RA4_272,NA,A4,larval,201604BR142,0,201604BR049,0,B2_003,n,,,,
201604,RA4_273,NA,A4,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA4_275,NA,A4,larval,201604BR261,NA,201604BR103,3.41,B2_020,n,,,,
201604,RA4_276,NA,A4,larval,201604BR277,3.38,201604BR003,3.03,B2_011,n,,,,
201604,RA4_278,NA,A4,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA4_279,NA,A4,larval,201604BR376,3.34,201604BR457,2.28,B2_018,n,,,,
201604,RA4_281,NA,A4,larval,201604BR376,3.34,201604BR457,2.28,B2_018,n,,,,
201604,RA4_284,NA,A4,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA4_285,NA,A4,larval,201604BR323,5.47,201604BR429,0,B2_013,n,,,,
201604,RA4_286,NA,A4,larval,201604BR326,4.07,201604BR520,4.15,B2_014,n,,,,
201604,RA4_287,NA,A4,larval,201604BR277,3.38,201604BR003,3.03,B2_011,n,,,,
201604,RA4_289,NA,A4,larval,201604BR231,3.15,201604BR094,3.71,B2_010,n,,,,
201604,RA4_292,NA,A4,larval,201604BR231,3.15,201604BR074,4.09,B2_009,n,,,,
201604,RA4_293,NA,A4,larval,201604BR323,5.47,201604BR429,0,B2_013,n,,,,
201604,RA4_294,NA,A4,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA4_295,NA,A4,larval,201604BR261,NA,201604BR119,4,B2_021,n,,,,
201604,RA4_296,NA,A4,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA4_297,NA,A4,larval,201604BR170,3.94,201604BR021,3.01,B2_004,n,,,,
201604,RA4_299,NA,A4,larval,201604BR261,NA,201604BR119,4,B2_021,n,,,,
201604,RA4_301,NA,A4,larval,201604BR231,3.15,201604BR094,3.71,B2_010,n,,,,
201604,RA4_302,NA,A4,larval,201604BR261,NA,201604BR103,3.41,B2_020,n,,,,
201604,RA4_304,NA,A4,larval,201604BR323,5.47,201604BR429,0,B2_013,n,,,,
201604,RA4_305,NA,A4,larval,201604BR231,3.15,201604BR074,4.09,B2_009,n,,,,
201604,RA4_307,NA,A4,larval,201604BR231,3.15,201604BR094,3.71,B2_010,n,,,,
201604,RA4_308,NA,A4,larval,201604BR223,NA,201604BR102,0,B2_007,n,,,,
201604,RA4_310,NA,A4,larval,201604BR277,3.38,201604BR003,3.03,B2_011,n,,,,
201604,RA4_311,NA,A4,larval,201604BR261,NA,201604BR103,3.41,B2_020,n,,,,
201604,RA4_313,NA,A4,larval,201604BR231,3.15,201604BR094,3.71,B2_010,n,,,,
201604,RA4_314,NA,A4,larval,201604BR326,4.07,201604BR520,4.15,B2_014,n,,,,
201604,RA4_315,NA,A4,larval,201604BR261,NA,201604BR119,4,B2_021,n,,,,
201604,RA4_316,NA,A4,larval,201604BR231,3.15,201604BR094,3.71,B2_010,n,,,,
201604,RA4_317,NA,A4,larval,201604BR223,NA,201604BR102,0,B2_007,n,,,,
201604,RA4_318,NA,A4,larval,201604BR223,NA,201604BR102,0,B2_007,n,,,,
201604,RA4_320,NA,A4,larval,201604BR142,0,201604BR049,0,B2_003,n,,,,
201604,RA4_321,NA,A4,larval,201604BR170,3.94,201604BR021,3.01,B2_004,n,,,,
201604,RA4_322,NA,A4,larval,201604BR231,3.15,201604BR094,3.71,B2_010,n,,,,
201604,RA4_325,NA,A4,larval,201604BR376,3.34,201604BR457,2.28,B2_018,n,,,,
201604,RA4_326,NA,A4,larval,201604BR277,3.38,201604BR003,3.03,B2_011,n,,,,
201604,RA4_327,NA,A4,larval,201604BR323,5.47,201604BR429,0,B2_013,n,,,,
201604,RA4_328,NA,A4,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA4_329,NA,A4,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA4_330,NA,A4,larval,201604BR261,NA,201604BR103,3.41,B2_020,n,,,,
201604,RA4_331,NA,A4,larval,201604BR142,0,201604BR049,0,B2_003,n,,,,
201604,RA4_333,NA,A4,larval,201604BR261,NA,201604BR103,3.41,B2_020,n,,,,
201604,RA4_334,NA,A4,larval,201604BR223,NA,201604BR102,0,B2_007,n,,,,
201604,RA4_335,NA,A4,larval,201604BR223,NA,201604BR102,0,B2_007,n,,,,
201604,RA4_336,NA,A4,larval,201604BR142,0,201604BR049,0,B2_003,n,,,,
201604,RA4_340,NA,A4,larval,201604BR231,3.15,201604BR094,3.71,B2_010,n,,,,
201604,RA4_341,NA,A4,larval,201604BR142,0,201604BR049,0,B2_003,n,,,,
201604,RA4_342,NA,A4,larval,201604BR323,5.47,201604BR429,0,B2_013,n,,,,
201604,RA4_343,NA,A4,larval,201604BR231,3.15,201604BR094,3.71,B2_010,n,,,,
201604,RA4_344,NA,A4,larval,201604BR323,5.47,201604BR429,0,B2_013,n,,,,
201604,RA4_345,NA,A4,larval,201604BR336,5.39,201604BR099,3.51,B2_015,n,,,,
201604,RA4_348,NA,A4,larval,201604BR277,3.38,201604BR003,3.03,B2_011,n,,,,
201604,RA4_349,NA,A4,larval,201604BR133,3.9,201604BR062,3.06,B2_002,n,,,,
201604,RA4_351,NA,A4,larval,201604BR277,3.38,201604BR003,3.03,B2_011,n,,,,
201604,RA4_352,NA,A4,larval,201604BR261,NA,201604BR103,3.41,B2_020,n,,,,
201604,RA4_353,NA,A4,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA4_355,NA,A4,larval,201604BR142,0,201604BR049,0,B2_003,n,,,,
201604,RA4_356,NA,A4,larval,201604BR277,3.38,201604BR003,3.03,B2_011,n,,,,
201604,RA4_358,NA,A4,larval,201604BR376,3.34,201604BR457,2.28,B2_018,n,,,,
201604,RA4_359,NA,A4,larval,201604BR189,3.85,201604BR085,3.97,B2_005,n,,,,
201604,RA4_360,NA,A4,larval,201604BR231,3.15,201604BR094,3.71,B2_010,n,,,,
201604,RA4_361,NA,A4,larval,201604BR231,3.15,201604BR094,3.71,B2_010,n,,,,
201604,RA4_362,NA,A4,larval,201604BR231,3.15,201604BR094,3.71,B2_010,n,,,,
201604,RA4_363,NA,A4,larval,201604BR376,3.34,201604BR457,2.28,B2_018,n,,,,
201604,RA4_364,NA,A4,larval,201604BR277,3.38,201604BR003,3.03,B2_011,n,,,,
201604,RA4_365,NA,A4,larval,201604BR133,3.9,201604BR062,3.06,B2_002,n,,,,
201604,RA4_367,NA,A4,larval,201604BR142,0,201604BR049,0,B2_003,n,,,,
201604,RA4_368,NA,A4,larval,201604BR336,5.39,201604BR099,3.51,B2_015,n,,,,
201604,RA4_369,NA,A4,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA4_371,NA,A4,larval,201604BR142,0,201604BR049,0,B2_003,n,,,,
201604,RA4_372,NA,A4,larval,201604BR323,5.47,201604BR429,0,B2_013,n,,,,
201604,RA4_373,NA,A4,larval,201604BR336,5.39,201604BR099,3.51,B2_015,n,,,,
201604,RA4_376,NA,A4,larval,201604BR261,NA,201604BR119,4,B2_021,n,,,,
201604,RA4_377,NA,A4,larval,201604BR189,3.85,201604BR085,3.97,B2_005,n,,,,
201604,RA4_378,NA,A4,larval,201604BR261,NA,201604BR119,4,B2_021,n,,,,
201604,RA4_379,NA,A4,larval,201604BR223,NA,201604BR102,0,B2_007,n,,,,
201604,RA4_382,NA,A4,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA4_383,NA,A4,larval,201604BR323,5.47,201604BR429,0,B2_013,n,,,,
201604,RA4_384,NA,A4,larval,201604BR231,3.15,201604BR094,3.71,B2_010,n,,,,
201604,RA4_385,NA,A4,larval,201604BR231,3.15,201604BR094,3.71,B2_010,n,,,,
201604,RA4_386,NA,A4,larval,201604BR231,3.15,201604BR094,3.71,B2_010,n,,,,
201604,RA4_388,NA,A4,larval,201604BR142,0,201604BR049,0,B2_003,n,,,,
201604,RA4_389,NA,A4,larval,201604BR189,3.85,201604BR085,3.97,B2_005,n,,,,
201604,RA4_390,NA,A4,larval,201604BR326,4.07,201604BR520,4.15,B2_014,n,,,,
201604,RA4_392,NA,A4,larval,201604BR142,0,201604BR049,0,B2_003,n,,,,
201604,RA4_393,NA,A4,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA4_395,NA,A4,larval,201604BR376,3.34,201604BR457,2.28,B2_018,n,,,,
201604,RA4_396,NA,A4,larval,201604BR326,4.07,201604BR520,4.15,B2_014,n,,,,
201604,RA4_398,NA,A4,larval,201604BR142,0,201604BR049,0,B2_003,n,,,,
201604,RA4_399,NA,A4,larval,201604BR142,0,201604BR049,0,B2_003,n,,,,
201604,RA4_400,NA,A4,larval,201604BR142,0,201604BR049,0,B2_003,n,,,,
201604,RA4_401,NA,A4,larval,201604BR326,4.07,201604BR520,4.15,B2_014,n,,,,
201604,RA4_402,NA,A4,larval,201604BR223,NA,201604BR102,0,B2_007,n,,,,
201604,RA4_403,NA,A4,larval,201604BR142,0,201604BR049,0,B2_003,n,,,,
201604,RA4_404,NA,A4,larval,201604BR133,3.9,201604BR062,3.06,B2_002,n,,,,
201604,RA4_405,NA,A4,larval,201604BR323,5.47,201604BR429,0,B2_013,n,,,,
201604,RA4_407,NA,A4,larval,201604BR133,3.9,201604BR062,3.06,B2_002,n,,,,
201604,RA4_408,NA,A4,larval,201604BR326,4.07,201604BR520,4.15,B2_014,n,,,,
201604,RA4_409,NA,A4,larval,201604BR261,NA,201604BR103,3.41,B2_020,n,,,,
201604,RA4_411,NA,A4,larval,201604BR336,5.39,201604BR099,3.51,B2_015,n,,,,
201604,RA4_413,NA,A4,larval,201604BR223,NA,201604BR102,0,B2_007,n,,,,
201604,RA4_414,NA,A4,larval,201604BR322,5.98,201604BR427,0,B2_012,n,,,,
201604,RA4_416,NA,A4,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA4_419,NA,A4,larval,201604BR336,5.39,201604BR099,3.51,B2_015,n,,,,
201604,RA4_421,NA,A4,larval,201604BR326,4.07,201604BR520,4.15,B2_014,n,,,,
201604,RA4_422,NA,A4,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA4_423,NA,A4,larval,201604BR170,3.94,201604BR021,3.01,B2_004,n,,,,
201604,RA4_425,NA,A4,larval,201604BR189,3.85,201604BR085,3.97,B2_005,n,,,,
201604,RA4_427,NA,A4,larval,201604BR322,5.98,201604BR427,0,B2_012,n,,,,
201604,RA4_428,NA,A4,larval,201604BR326,4.07,201604BR520,4.15,B2_014,n,,,,
201604,RA4_429,NA,A4,larval,201604BR336,5.39,201604BR099,3.51,B2_015,n,,,,
201604,RA4_430,NA,A4,larval,201604BR142,0,201604BR049,0,B2_003,n,,,,
201604,RA4_431,NA,A4,larval,201604BR376,3.34,201604BR457,2.28,B2_018,n,,,,
201604,RA4_433,NA,A4,larval,201604BR323,5.47,201604BR429,0,B2_013,n,,,,
201604,RA4_434,NA,A4,larval,201604BR261,NA,201604BR103,3.41,B2_020,n,,,,
201604,RA4_435,NA,A4,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA4_437,NA,A4,larval,201604BR326,4.07,201604BR520,4.15,B2_014,n,,,,
201604,RA4_438,NA,A4,larval,201604BR231,3.15,201604BR094,3.71,B2_010,n,,,,
201604,RA4_439,NA,A4,larval,201604BR323,5.47,201604BR429,0,B2_013,n,,,,
201604,RA4_440,NA,A4,larval,201604BR133,3.9,201604BR062,3.06,B2_002,n,,,,
201604,RA4_441,NA,A4,larval,201604BR322,5.98,201604BR427,0,B2_012,n,,,,
201604,RA4_442,NA,A4,larval,201604BR223,NA,201604BR102,0,B2_007,n,,,,
201604,RA4_443,NA,A4,larval,201604BR322,5.98,201604BR427,0,B2_012,n,,,,
201604,RA4_444,NA,A4,larval,201604BR323,5.47,201604BR429,0,B2_013,n,,,,
201604,RA4_445,NA,A4,larval,201604BR376,3.34,201604BR457,2.28,B2_018,n,,,,
201604,RA4_447,NA,A4,larval,201604BR322,5.98,201604BR427,0,B2_012,n,,,,
201604,RA4_448,NA,A4,larval,201604BR322,5.98,201604BR427,0,B2_012,n,,,,
201604,RA4_449,NA,A4,larval,201604BR322,5.98,201604BR427,0,B2_012,n,,,,
201604,RA4_450,NA,A4,larval,201604BR247,3.16,201604BR474,NA,B2_019,n,,,,
201604,RA4_452,NA,A4,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA4_454,NA,A4,larval,201604BR322,5.98,201604BR427,0,B2_012,n,,,,
201604,RA4_456,NA,A4,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA4_457,NA,A4,larval,201604BR223,NA,201604BR102,0,B2_007,n,,,,
201604,RA4_459,NA,A4,larval,201604BR326,4.07,201604BR520,4.15,B2_014,n,,,,
201604,RA4_461,NA,A4,larval,201604BR133,3.9,201604BR062,3.06,B2_002,n,,,,
201604,RA4_462,NA,A4,larval,201604BR322,5.98,201604BR427,0,B2_012,n,,,,
201604,RA4_464,NA,A4,larval,201604BR261,NA,201604BR119,4,B2_021,n,,,,
201604,RA4_465,NA,A4,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA4_466,NA,A4,larval,201604BR336,5.39,201604BR099,3.51,B2_015,n,,,,
201604,RA4_467,NA,A4,larval,201604BR323,5.47,201604BR429,0,B2_013,n,,,,
201604,RA4_468,NA,A4,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA4_469,NA,A4,larval,201604BR142,0,201604BR049,0,B2_003,n,,,,
201604,RA5_001,NA,A5,larval,201604BR336,5.39,201604BR099,3.51,B2_015,n,,,,
201604,RA5_003,NA,A5,larval,201604BR231,3.15,201604BR094,3.71,B2_010,n,,,,
201604,RA5_004,NA,A5,larval,201604BR326,4.07,201604BR520,4.15,B2_014,n,,,,
201604,RA5_005,NA,A5,larval,201604BR261,NA,201604BR119,4,B2_021,n,,,,
201604,RA5_007,NA,A5,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA5_008,NA,A5,larval,201604BR326,4.07,201604BR520,4.15,B2_014,n,,,,
201604,RA5_009,NA,A5,larval,201604BR189,3.85,201604BR085,3.97,B2_005,n,,,,
201604,RA5_010,NA,A5,larval,201604BR336,5.39,201604BR099,3.51,B2_015,n,,,,
201604,RA5_011,NA,A5,larval,201604BR170,3.94,201604BR021,3.01,B2_004,n,,,,
201604,RA5_012,NA,A5,larval,201604BR261,NA,201604BR119,4,B2_021,n,,,,
201604,RA5_013,NA,A5,larval,201604BR326,4.07,201604BR520,4.15,B2_014,n,,,,
201604,RA5_015,NA,A5,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA5_017,NA,A5,larval,201604BR231,3.15,201604BR074,4.09,B2_009,n,,,,
201604,RA5_018,NA,A5,larval,201604BR231,3.15,201604BR074,4.09,B2_009,n,,,,
201604,RA5_019,NA,A5,larval,201604BR323,5.47,201604BR429,0,B2_013,n,,,,
201604,RA5_020,NA,A5,larval,201604BR326,4.07,201604BR520,4.15,B2_014,n,,,,
201604,RA5_021,NA,A5,larval,201604BR326,4.07,201604BR520,4.15,B2_014,n,,,,
201604,RA5_024,NA,A5,larval,201604BR231,3.15,201604BR094,3.71,B2_010,n,,,,
201604,RA5_025,NA,A5,larval,201604BR231,3.15,201604BR094,3.71,B2_010,n,,,,
201604,RA5_026,NA,A5,larval,201604BR261,NA,201604BR119,4,B2_021,n,,,,
201604,RA5_030,NA,A5,larval,201604BR376,3.34,201604BR457,2.28,B2_018,n,,,,
201604,RA5_031,NA,A5,larval,201604BR326,4.07,201604BR520,4.15,B2_014,n,,,,
201604,RA5_032,NA,A5,larval,201604BR261,NA,201604BR103,3.41,B2_020,n,,,,
201604,RA5_033,NA,A5,larval,201604BR376,3.34,201604BR457,2.28,B2_018,n,,,,
201604,RA5_035,NA,A5,larval,201604BR376,3.34,201604BR457,2.28,B2_018,n,,,,
201604,RA5_037,NA,A5,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA5_038,NA,A5,larval,201604BR261,NA,201604BR103,3.41,B2_020,n,,,,
201604,RA5_039,NA,A5,larval,201604BR326,4.07,201604BR520,4.15,B2_014,n,,,,
201604,RA5_042,NA,A5,larval,201604BR261,NA,201604BR119,4,B2_021,n,,,,
201604,RA5_043,NA,A5,larval,201604BR261,NA,201604BR119,4,B2_021,n,,,,
201604,RA5_045,NA,A5,larval,201604BR261,NA,201604BR103,3.41,B2_020,n,,,,
201604,RA5_046,NA,A5,larval,201604BR261,NA,201604BR103,3.41,B2_020,n,,,,
201604,RA5_047,NA,A5,larval,201604BR326,4.07,201604BR520,4.15,B2_014,n,,,,
201604,RA5_048,NA,A5,larval,201604BR223,NA,201604BR102,0,B2_007,n,,,,
201604,RA5_049,NA,A5,larval,201604BR336,5.39,201604BR099,3.51,B2_015,n,,,,
201604,RA5_051,NA,A5,larval,201604BR323,5.47,201604BR429,0,B2_013,n,,,,
201604,RA5_053,NA,A5,larval,201604BR376,3.34,201604BR457,2.28,B2_018,n,,,,
201604,RA5_054,NA,A5,larval,201604BR323,5.47,201604BR429,0,B2_013,n,,,,
201604,RA5_055,NA,A5,larval,201604BR231,3.15,201604BR094,3.71,B2_010,n,,,,
201604,RA5_056,NA,A5,larval,201604BR261,NA,201604BR119,4,B2_021,n,,,,
201604,RA5_058,NA,A5,larval,201604BR323,5.47,201604BR429,0,B2_013,n,,,,
201604,RA5_059,NA,A5,larval,201604BR261,NA,201604BR103,3.41,B2_020,n,,,,
201604,RA5_060,NA,A5,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA5_061,NA,A5,larval,201604BR326,4.07,201604BR520,4.15,B2_014,n,,,,
201604,RA5_062,NA,A5,larval,201604BR231,3.15,201604BR094,3.71,B2_010,n,,,,
201604,RA5_063,NA,A5,larval,201604BR261,NA,201604BR103,3.41,B2_020,n,,,,
201604,RA5_064,NA,A5,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA5_065,NA,A5,larval,201604BR247,3.16,201604BR474,NA,B2_019,n,,,,
201604,RA5_066,NA,A5,larval,201604BR323,5.47,201604BR429,0,B2_013,n,,,,
201604,RA5_067,NA,A5,larval,201604BR326,4.07,201604BR520,4.15,B2_014,n,,,,
201604,RA5_069,NA,A5,larval,201604BR247,3.16,201604BR474,NA,B2_019,n,,,,
201604,RA5_070,NA,A5,larval,201604BR261,NA,201604BR119,4,B2_021,n,,,,
201604,RA5_073,NA,A5,larval,201604BR261,NA,201604BR119,4,B2_021,n,,,,
201604,RA5_075,NA,A5,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA5_076,NA,A5,larval,201604BR336,5.39,201604BR099,3.51,B2_015,n,,,,
201604,RA5_077,NA,A5,larval,201604BR323,5.47,201604BR429,0,B2_013,n,,,,
201604,RA5_078,NA,A5,larval,201604BR336,5.39,201604BR099,3.51,B2_015,n,,,,
201604,RA5_079,NA,A5,larval,201604BR247,3.16,201604BR474,NA,B2_019,n,,,,
201604,RA5_080,NA,A5,larval,201604BR189,3.85,201604BR085,3.97,B2_005,n,,,,
201604,RA5_081,NA,A5,larval,201604BR261,NA,201604BR119,4,B2_021,n,,,,
201604,RA5_082,NA,A5,larval,201604BR223,NA,201604BR102,0,B2_007,n,,,,
201604,RA5_083,NA,A5,larval,201604BR323,5.47,201604BR429,0,B2_013,n,,,,
201604,RA5_084,NA,A5,larval,201604BR376,3.34,201604BR457,2.28,B2_018,n,,,,
201604,RA5_085,NA,A5,larval,201604BR365,3.55,201604BR537,2.04,B2_017,n,,,,
201604,RA5_087,NA,A5,larval,201604BR326,4.07,201604BR520,4.15,B2_014,n,,,,
201604,RA5_088,NA,A5,larval,201604BR376,3.34,201604BR457,2.28,B2_018,n,,,,
