PrawnID,GAV,Class,Family ID,,,Family,,Offspring count
G1T1701_160_004_C6_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_160_004_C7_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_160_004_C8_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_160_004_C9_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_160_004_D3_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_160_004_D4_G,#N/A,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_160_004_D5_G,#N/A,Offspring,G1T1701_BR_135_MP__G1T1701_BR_359_MP,,,,,
G1T1701_160_004_D6_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_160_004_D7_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_160_004_E1_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_160_004_E10_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_160_004_E12_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_160_004_E2_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_160_004_E3_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_160_004_F1_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_160_004_F10_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_160_004_F11_G,#N/A,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,,,,,
G1T1701_160_004_F12_G,#N/A,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_160_004_F2_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_160_004_F3_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_160_004_F5_G,#N/A,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,,,,,
G1T1701_160_004_F6_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_160_004_F7_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_160_004_F8_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_160_004_F9_G,#N/A,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_160_004_G1_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_160_004_G10_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_160_004_G11_G,#N/A,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_160_004_G2_G,#N/A,Offspring,G1T1701_BR_135_MP__G1T1701_BR_359_MP,,,,,
G1T1701_160_004_G6_G,#N/A,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_160_004_H10_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_160_004_H11_G,#N/A,Offspring,G1T1701_BR_065_P__G1T1701_BR_035_P,,,,,
G1T1701_160_004_H2_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_160_004_H3_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_160_004_H7_G,#N/A,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_160_004_H8_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_001_A1_G,#N/A,Offspring,G1T1701_BR_135_MP__G1T1701_BR_359_MP,,,,,
G1T1701_161_001_A11_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_001_A12_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_001_A2_G,#N/A,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_161_001_A3_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_001_A4_G,#N/A,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_161_001_A5_G,#N/A,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,,,,,
G1T1701_161_001_A6_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_001_A7_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_001_A8_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_001_A9_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_001_B1_G,#N/A,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_161_001_B10_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_001_B11_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_001_B12_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_001_B2_G,#N/A,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,,,,,
G1T1701_161_001_B3_G,#N/A,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_161_001_B4_G,#N/A,Offspring,G1T1701_BR_388_MP__G1T1701_BR_441_MP,,,,,
G1T1701_161_001_B7_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_001_B8_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_001_C1_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_001_C10_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_001_C11_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_001_C12_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_001_C2_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_001_C3_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_001_C5_G,#N/A,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_161_001_C8_G,#N/A,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,,,,,
G1T1701_161_001_C9_G,#N/A,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,,,,,
G1T1701_161_001_D1_G,#N/A,Offspring,G1T1701_BR_065_P__G1T1701_BR_036_P,,,,,
G1T1701_161_001_D11_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_001_D12_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_001_D3_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_001_D4_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_001_D5_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_001_D6_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_001_D7_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_001_D8_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_001_D9_G,#N/A,Offspring,G1T1701_BR_135_MP__G1T1701_BR_359_MP,,,,,
G1T1701_161_001_E1_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_001_E10_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_001_E11_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_001_E2_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_001_E4_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_001_E5_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_001_E6_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_001_E7_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_001_F1_G,#N/A,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_161_001_F11_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_001_F12_G,#N/A,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_161_001_F2_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_001_F3_G,#N/A,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,,,,,
G1T1701_161_001_F4_G,#N/A,Offspring,G1T1701_BR_065_P__G1T1701_BR_035_P,,,,,
G1T1701_161_001_F5_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_001_F7_G,#N/A,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_161_001_F9_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_001_G1_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_001_G10_G,#N/A,Offspring,G1T1701_BR_065_P__G1T1701_BR_035_P,,,,,
G1T1701_161_001_G11_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_001_G3_G,#N/A,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,,,,,
G1T1701_161_001_G7_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_001_G8_G,#N/A,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_161_001_G9_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_001_H1_G,#N/A,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_161_001_H10_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_001_H2_G,#N/A,Offspring,G1T1701_BR_135_MP__G1T1701_BR_359_MP,,,,,
G1T1701_161_001_H7_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_001_H8_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_002_A1_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_002_A10_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_002_A11_G,#N/A,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_161_002_A2_G,#N/A,Offspring,G1T1701_BR_065_P__G1T1701_BR_036_P,,,,,
G1T1701_161_002_A4_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_002_A5_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_002_A6_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_002_A7_G,#N/A,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_161_002_A9_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_002_B1_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_002_B10_G,#N/A,Offspring,G1T1701_BR_135_MP__G1T1701_BR_359_MP,,,,,
G1T1701_161_002_B12_G,#N/A,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,,,,,
G1T1701_161_002_B3_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_002_B4_G,#N/A,Offspring,G1T1701_BR_065_P__G1T1701_BR_035_P,,,,,
G1T1701_161_002_B6_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_002_B7_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_002_B9_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_002_C1_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_002_C11_G,#N/A,Offspring,G1T1701_BR_065_P__G1T1701_BR_035_P,,,,,
G1T1701_161_002_C12_G,#N/A,Offspring,G1T1701_BR_065_P__G1T1701_BR_035_P,,,,,
G1T1701_161_002_C3_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_002_C4_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_002_C5_G,#N/A,Offspring,G1T1701_BR_135_MP__G1T1701_BR_359_MP,,,,,
G1T1701_161_002_C7_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_002_C8_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_002_C9_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_002_D1_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_002_D10_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_002_D11_G,#N/A,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,,,,,
G1T1701_161_002_D12_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_002_D2_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_002_D3_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_002_D4_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_002_D5_G,#N/A,Offspring,G1T1701_BR_062_P__G1T1701_BR_024_P,,,,,
G1T1701_161_002_D7_G,#N/A,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_161_002_E1_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_002_E12_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_002_E8_G,#N/A,Offspring,G1T1701_BR_065_P__G1T1701_BR_035_P,,,,,
G1T1701_161_002_E9_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_002_F10_G,#N/A,Offspring,G1T1701_BR_065_P__G1T1701_BR_036_P,,,,,
G1T1701_161_002_F2_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_002_F3_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_002_F4_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_002_F5_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_002_F6_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_002_F7_G,#N/A,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_161_002_F8_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_002_F9_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_002_G10_G,#N/A,Offspring,G1T1701_BR_065_P__G1T1701_BR_035_P,,,,,
G1T1701_161_002_G11_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_002_G2_G,#N/A,Offspring,G1T1701_BR_198_M__G1T1701_BR_044_P,,,,,
G1T1701_161_002_G4_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_002_G5_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_002_G6_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_002_G8_G,#N/A,Offspring,G1T1701_BR_135_MP__G1T1701_BR_359_MP,,,,,
G1T1701_161_002_H1_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_002_H10_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_002_H11_G,#N/A,Offspring,G1T1701_BR_065_P__G1T1701_BR_036_P,,,,,
G1T1701_161_002_H2_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_002_H4_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_002_H5_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_002_H6_G,#N/A,Offspring,G1T1701_BR_135_MP__G1T1701_BR_359_MP,,,,,
G1T1701_161_002_H8_G,#N/A,Offspring,G1T1701_BR_198_M__G1T1701_BR_044_P,,,,,
G1T1701_161_002_H9_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_003_A1_G,#N/A,Offspring,G1T1701_BR_135_MP__G1T1701_BR_359_MP,,,,,
G1T1701_161_003_A10_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_003_A12_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_003_A2_G,#N/A,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_161_003_A3_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_003_A5_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_003_A8_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_003_A9_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_003_B1_G,#N/A,Offspring,G1T1701_BR_135_MP__G1T1701_BR_359_MP,,,,,
G1T1701_161_003_B10_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_003_B12_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_003_B2_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_003_B3_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_003_B4_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_003_B5_G,#N/A,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_161_003_B6_G,#N/A,Offspring,G1T1701_BR_168_MP__G1T1701_BR_031_P,,,,,
G1T1701_161_003_B7_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_003_B8_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_003_B9_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_003_C1_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_003_C10_G,#N/A,Offspring,G1T1701_BR_135_MP__G1T1701_BR_359_MP,,,,,
G1T1701_161_003_C12_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_003_C3_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_003_C4_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_003_C5_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_003_C6_G,#N/A,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_161_003_C7_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_003_C8_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_003_C9_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_003_D1_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_003_D10_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_003_D11_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_003_D12_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_003_D2_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_003_D3_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_003_D4_G,#N/A,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_161_003_D5_G,#N/A,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,,,,,
G1T1701_161_003_D7_G,#N/A,Offspring,G1T1701_BR_065_P__G1T1701_BR_035_P,,,,,
G1T1701_161_003_D8_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_003_D9_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_003_E10_G,#N/A,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_161_003_E11_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_003_E12_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_003_E2_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_003_E3_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_003_E4_G,#N/A,Offspring,G1T1701_BR_065_P__G1T1701_BR_035_P,,,,,
G1T1701_161_003_E5_G,#N/A,Offspring,G1T1701_BR_135_MP__G1T1701_BR_359_MP,,,,,
G1T1701_161_003_E6_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_003_E8_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_003_F1_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_003_F10_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_003_F11_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_003_F3_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_003_F4_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_003_F5_G,#N/A,Offspring,G1T1701_BR_192_MP__G1T1701_BR_141_MP,,,,,
G1T1701_161_003_F8_G,#N/A,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,,,,,
G1T1701_161_003_F9_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_003_G1_G,#N/A,Offspring,G1T1701_BR_065_P__G1T1701_BR_035_P,,,,,
G1T1701_161_003_G11_G,#N/A,Offspring,G1T1701_BR_360_MP__G1T1701_BR_318_MP,,,,,
G1T1701_161_003_G2_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_003_G3_G,#N/A,Offspring,G1T1701_BR_211_MP__G1T1701_BR_189_MP,,,,,
G1T1701_161_003_G4_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_003_G6_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_003_G7_G,#N/A,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_161_003_G8_G,#N/A,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_161_003_G9_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_003_H1_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_003_H10_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_003_H11_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_003_H2_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
G1T1701_161_003_H3_G,#N/A,Offspring,G1T1701_BR_198_M__G1T1701_BR_044_P,,,,,
G1T1701_161_003_H4_G,#N/A,Offspring,G1T1701_BR_062_P__G1T1701_BR_023_P,,,,,
G1T1701_161_003_H6_G,#N/A,Offspring,G1T1701_BR_402_MP__G1T1701_BR_325_MP,,,,,
G1T1701_161_003_H7_G,#N/A,Offspring,G1T1701_BR_362_MP__G1T1701_BR_284_MP,,,,,
