Cohort,Farmcode,Type,Offspring ID,OffspringlgGAV,FatherID,FatherLog10GAV,MotherID,MotherlgGAV,FamilyID,,Family ID,FinalFamno.,offspring count,pondprop.(%),larval prop.(%),Fatherld,Mother ld,Meanparentld,Max ld,Min ld,Mean Offspring ld,Family ID
,,,,,,,,,,,,,,,,,,,,,,
201604,135,pond,135_05_C5G,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,135,pond,135_05_D3G,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,135,pond,135_05_D9G,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,135,pond,135_05_E5G,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,135,pond,135_05_F6G,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,135,pond,135_05_G2G,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,135,pond,135_05_G6G,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,135,pond,135_05_H6G,NA,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,135,pond,201604_135_001_A3_G,4.61,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,135,pond,201604_135_001_B7_G,3.38,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,135,pond,201604_135_001_C1_G,5.23,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,135,pond,201604_135_001_C9_G,2.98,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,135,pond,201604_135_001_D7_G,0.00001,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,135,pond,201604_135_001_D8_G,6.38,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,135,pond,201604_135_001_E5_G,3.38,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,135,pond,201604_135_001_E7_G,3.82,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,135,pond,201604_135_001_F1_G,0.00001,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,135,pond,201604_135_001_G4_G,4.05,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,135,pond,201604_135_001_G5_G,0.00001,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,135,pond,201604_135_001_H1_G,4.6,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,135,pond,201604_135_001_H9_G,3.14,201604BR231,3.15,201604BR094,3.71,B2_010,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,135,pond,135_02_A7G,NA,201604BR277,3.38,201604BR003,3.03,B2_011,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,135,pond,135_02_B4G,NA,201604BR277,3.38,201604BR003,3.03,B2_011,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,135,pond,135_02_D11G,NA,201604BR277,3.38,201604BR003,3.03,B2_011,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,135,pond,135_02_D6G,NA,201604BR277,3.38,201604BR003,3.03,B2_011,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,135,pond,135_02_F5G,NA,201604BR277,3.38,201604BR003,3.03,B2_011,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,135,pond,135_02_G6G,NA,201604BR277,3.38,201604BR003,3.03,B2_011,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,135,pond,135_03_A6G,NA,201604BR277,3.38,201604BR003,3.03,B2_011,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,135,pond,135_03_E9G,NA,201604BR277,3.38,201604BR003,3.03,B2_011,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,135,pond,135_04_A10G,NA,201604BR277,3.38,201604BR003,3.03,B2_011,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,135,pond,135_04_F12G,NA,201604BR277,3.38,201604BR003,3.03,B2_011,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,135,pond,135_05_F7G,NA,201604BR277,3.38,201604BR003,3.03,B2_011,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,135,pond,135_05_G3G,NA,201604BR277,3.38,201604BR003,3.03,B2_011,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,135,pond,201604_135_001_C2_G,4.17,201604BR277,3.38,201604BR003,3.03,B2_011,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201604,135,pond,201604_135_001_D12_G,4.35,201604BR277,3.38,201604BR003,3.03,B2_011,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_02_A10G,NA,201604BR322,5.98,201604BR427,0,B2_012,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_03_G3G,NA,201604BR322,5.98,201604BR427,0,B2_012,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_05_B4G,NA,201604BR322,5.98,201604BR427,0,B2_012,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_02_A3G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_02_B10G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_02_B8G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_02_D2G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_02_D3G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_02_D7G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_02_F6G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_02_F8G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_02_F9G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_02_G10G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_02_H9G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_03_A12G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_03_B12G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_03_C11G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_03_C3G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_03_C4G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_03_C6G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_03_C9G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_03_D11G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_03_E11G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_03_E5G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_03_E6G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_03_F11G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_03_F8G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_03_G2G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_03_G8G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_03_H3G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_04_A2G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_04_A6G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_04_A7G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_04_B12G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_04_B2G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_04_D11G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_04_D5G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_04_D6G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_05_A6G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_05_A8G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_05_A9G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_05_C11G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_05_C3G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_05_C9G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_05_D4G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_05_E10G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_05_H11G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_05_H2G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_05_H5G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,135_05_H8G,NA,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,201604_135_001_B6_G,3.72,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,201604_135_001_D5_G,0.00001,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,201604_135_001_D6_G,0.00001,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,201604_135_001_E12_G,5.6,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,201604_135_001_F12_G,6.4,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,201604_135_001_G10_G,3.99,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,201604_135_001_H2_G,0.00001,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201602,135,pond,201604_135_001_H5_G,0.00001,201604BR323,5.47,201604BR429,0,B2_013,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_02_A12G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_02_B2G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_02_B7G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_02_B9G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_02_C4G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_02_C9G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_02_D10G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_02_E3G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_02_G2G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_02_G7G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_02_H2G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_03_B2G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_03_B9G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_03_C12G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_03_F10G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_03_F3G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_03_F4G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_03_G10G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_03_H11G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_03_H1G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_04_A11G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_04_A8G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_04_B1G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_04_B3G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_04_B4G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_04_B5G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_04_B7G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_04_C12G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_04_C2G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_04_C4G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_04_C5G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_04_C6G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_04_C9G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_04_F10G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_04_F6G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_04_F9G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_04_G10G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_04_H1G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_04_H5G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_05_A11G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_05_A1G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_05_A2G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_05_A4G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_05_A5G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_05_C10G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_05_D6G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_05_D8G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_05_G11G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_05_G5G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_05_H10G,NA,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,201604_135_001_A1_G,3.66,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,201604_135_001_A2_G,3.47,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,201604_135_001_B10_G,0.00001,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,201604_135_001_B11_G,3.48,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,201604_135_001_B5_G,0.00001,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,201604_135_001_C10_G,2.84,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,201604_135_001_C4_G,0.00001,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,201604_135_001_E4_G,0.00001,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,201604_135_001_E6_G,5.87,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,201604_135_001_E9_G,0.00001,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,201604_135_001_F3_G,2.75,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,201604_135_001_G7_G,4.85,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,201604_135_001_G9_G,0.00001,201604BR326,4.07,201604BR520,4.15,B2_014,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_02_A5G,NA,201604BR336,5.39,201604BR099,3.51,B2_015,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_02_A9G,NA,201604BR336,5.39,201604BR099,3.51,B2_015,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_02_C11G,NA,201604BR336,5.39,201604BR099,3.51,B2_015,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_02_D12G,NA,201604BR336,5.39,201604BR099,3.51,B2_015,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_02_E1G,NA,201604BR336,5.39,201604BR099,3.51,B2_015,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_02_E6G,NA,201604BR336,5.39,201604BR099,3.51,B2_015,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_02_E7G,NA,201604BR336,5.39,201604BR099,3.51,B2_015,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_02_F2G,NA,201604BR336,5.39,201604BR099,3.51,B2_015,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_02_F3G,NA,201604BR336,5.39,201604BR099,3.51,B2_015,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_02_G8G,NA,201604BR336,5.39,201604BR099,3.51,B2_015,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_02_G9G,NA,201604BR336,5.39,201604BR099,3.51,B2_015,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_02_H11G,NA,201604BR336,5.39,201604BR099,3.51,B2_015,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_02_H6G,NA,201604BR336,5.39,201604BR099,3.51,B2_015,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_03_A10G,NA,201604BR336,5.39,201604BR099,3.51,B2_015,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_03_A1G,NA,201604BR336,5.39,201604BR099,3.51,B2_015,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
201701,135,pond,135_03_A4G,NA,201604BR336,5.39,201604BR099,3.51,B2_015,,,,,,,,,,,,,
